Artist Name,Artist ID,Artist_Popularity,Artist_Followers,Artist Genre
Public Image Ltd.,70MMkLXtue3Edj3RJhJkYp,53.0,168748.0,"alternative rock,art rock,dance rock,experimental,industrial,new romantic,new wave,new wave pop,post-punk,punk,uk post-punk"
Wire,2i8ynmFv4qgRksyDlBgi6d,52.0,110697.0,"alternative rock,anti-folk,art pop,art punk,art rock,chamber psych,dance rock,dance-punk,experimental,experimental rock,garage psych,gbvfi,industrial,new wave,post-hardcore,post-punk,psychedelic rock,punk,punk blues,slow core,uk post-punk"
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,74.0,1270751.0,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,pop rock,rock,roots rock,singer-songwriter,soft rock"
Happy Mondays,339DNkQkuhHKEcHw6oK8f0,55.0,253168.0,"big beat,britpop,dance rock,madchester,new wave"
Iggy Pop,33EUXrFKGjpUSGacqEHhU4,69.0,961977.0,"alternative rock,classic rock,dance rock,glam rock,new wave,permanent wave,post-punk,protopunk,psychedelic rock,punk,rock"
N.W.A.,4EnEZVjo3w1cwcQYePccay,71.0,2929944.0,"conscious hip hop,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap,west coast rap"
Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,66.0,535110.0,"alternative rock,anti-folk,indie folk,indie pop,indie rock,lo-fi,melancholia,singer-songwriter,slow core"
Motörhead,1DFr97A9HnbV3SKTJFu62M,70.0,2232017.0,"album rock,alternative metal,hard rock,metal,rock,speed metal"
The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,68.0,1011839.0,"classic soul,disco,funk,motown,quiet storm,soul,southern soul"
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,83.0,6223018.0,"electro,filter house"
Bo Diddley,2bmixwMZXlkl2sbIbOfviq,54.0,222057.0,"blues,blues rock,chicago blues,electric blues,funk,rhythm and blues,rock-and-roll,rockabilly,soul,traditional blues"
Gram Parsons,1KA3WXYMPLxomNuoE22LYd,51.0,80855.0,"alternative country,cosmic american,country rock,folk,folk rock,mellow gold,roots rock,singer-songwriter,traditional folk"
Soundgarden,5xUf6j4upBrXZPg6AI4MRK,71.0,2510037.0,"alternative metal,alternative rock,grunge,hard rock,modern rock,nu metal,post-grunge,rock"
Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,82.0,5180962.0,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap"
Belle and Sebastian,4I2BJf80C0skQpp1sQmA0h,62.0,470160.0,"alternative rock,anti-folk,baroque pop,chamber pop,indie pop,indie rock,melancholia,scottish indie,scottish rock,twee pop"
Jimmy Cliff,3rJ3m1tM6vUgiWLjfV8sRf,65.0,510026.0,"reggae,roots reggae,ska"
Howlin' Wolf,0Wxy5Qka8BN9crcFkiAxSR,56.0,353781.0,"acoustic blues,blues,blues rock,chicago blues,classic rock,delta blues,harmonica blues,memphis blues,rock-and-roll,traditional blues"
Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,61.0,367633.0,"alternative dance,big beat,disco house,electronica,new rave,vocal house"
Jane's Addiction,02NfyD6AlLA12crYzw5YcR,63.0,824025.0,"alternative metal,alternative rock,blues rock,funk metal,funk rock,grunge,hard rock,modern rock,nu metal,permanent wave,post-grunge,rock"
ABBA,0LcJLqbBmaGUft1e9Mm8HV,81.0,4243574.0,"europop,swedish pop"
Tricky,6hhA8TKRNryM8FNzqCqdDO,57.0,297547.0,"art pop,big beat,electronica,ninja,nu jazz,trip hop"
Dexy's Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,67.0,135830.0,"bow pop,dance rock,new romantic,new wave,new wave pop"
The Human League,1aX2dmV8XoHYCOQRxjPESG,65.0,623603.0,"art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,synthpop"
Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,64.0,445540.0,"blues rock,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,traditional folk"
Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,79.0,3587361.0,"album rock,blues rock,classic rock,mellow gold,rock,soft rock"
Sinéad O'Connor,4sD9znwiVFx9cgRPZ42aQ1,64.0,539808.0,"folk,lilith,new wave pop,pop rock"
TLC,0TImkz4nPqjegtVSMZnMRq,73.0,2156196.0,"atl hip hop,dance pop,girl group,hip hop,hip pop,new jack swing,pop,pop rap,r&b,urban contemporary"
Green Day,7oPftvlwr6VrsViSDV7fJY,84.0,10555126.0,"permanent wave,punk"
Nico,0IwlY33zbBXN7zlS9DP2Cj,64.0,156397.0,"art pop,art rock,experimental,folk rock,melancholia,post-punk,psychedelic rock"
Aphex Twin,6kBDZFXuLrZgHnvmPu9NsG,65.0,587179.0,"ambient,braindance,electronica,intelligent dance music,uk experimental electronic"
Fugazi,62sC6lUEWRjbFqXpMmOk4G,58.0,278793.0,"alternative rock,dc hardcore,indie rock,noise rock,post-hardcore,post-punk,punk"
Stan Getz,0FMucZsEnCxs5pqBjHjIc8,68.0,251346.0,"adult standards,bebop,bossa nova,cool jazz,jazz,jazz saxophone,latin jazz,vocal jazz"
Gorillaz,3AA28KZvwAUcZuOKwyblJQ,82.0,5568716.0,"alternative hip hop,art pop"
Tim Buckley,6zHRqvws8dVeqL8D31ponr,53.0,130145.0,"art pop,art rock,cosmic american,country rock,experimental,folk,folk rock,psychedelic folk,psychedelic rock,roots rock,singer-songwriter,traditional folk"
Lucinda Williams,60ht0hWRy1yjUDfNsLuHuP,59.0,146473.0,"alternative country,anti-folk,country rock,folk,folk rock,heartland rock,indie folk,lilith,mellow gold,new americana,outlaw country,pop rock,roots rock,singer-songwriter,traditional folk"
Scott Walker,04tBaW21jyUfeP5iqiKBVq,50.0,82850.0,"art pop,art rock,baroque pop,dance rock,experimental,freak folk,melancholia,post-punk,psychedelic rock,singer-songwriter,slow core"
New York Dolls,0WhGV9lzljq2QKJ8ipw6jx,47.0,158148.0,"dance rock,early us punk,glam punk,glam rock,post-punk,protopunk,pub rock,punk,punk blues"
Donna Summer,2eogQKWWoohI3BSnoG7E2U,69.0,1037095.0,"dance pop,disco,europop,hi-nrg,motown,new wave pop"
Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,75.0,1081811.0,"baroque pop,chamber pop,freak folk,indie folk,singer-songwriter"
Fairport Convention,2LIdnZDzySb04oH40be1fR,50.0,68030.0,"british folk,country rock,folk,folk rock,psychedelic rock,roots rock,traditional folk"
Bill Evans,4jXfFzeP66Zy67HM2mvIIF,64.0,392869.0,"bebop,contemporary post-bop,cool jazz,jazz,jazz fusion,jazz piano,stride,vocal jazz"
MC5,4WquJweZPIK9qcfVFhTKvf,46.0,111758.0,"blues rock,classic garage rock,garage rock,protopunk,psychedelic rock,pub rock,punk,punk blues"
Talk Talk,7Fo8TAyGJr4VmhE68QamMf,64.0,295411.0,"art rock,dance rock,melancholia,new romantic,new wave,new wave pop,rock,synthpop"
Count Basie,2jFZlvIea42ZvcCw4OeEdA,67.0,245445.0,"adult standards,bebop,big band,cool jazz,jazz,jazz piano,lounge,stride,swing,vocal jazz"
The Libertines,4fSPtBgFPZzygkY6MehwQ7,61.0,622062.0,"alternative rock,britpop,dance-punk,garage rock,garage rock revival,indie rock,modern rock,new rave,rock"
Richard and Linda Thompson,4hw4TPMyAzHqNBcWtoDrK5,41.0,13055.0,"british folk,country rock,folk,folk rock,roots rock,singer-songwriter,traditional folk"
The Drifters,1FqqOl9itIUpXr4jZPIVoT,64.0,282448.0,"adult standards,brill building pop,bubblegum pop,folk rock,motown,rock-and-roll,rockabilly,soul"
LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,66.0,733250.0,"alternative dance,alternative rock,art pop,dance-punk,electronic rock,electronica,indie pop,indie rock,indietronica,modern rock,new rave,rock"
Rage Against the Machine,2d0hyoQ5ynDBnkvAbJKORj,77.0,3539246.0,"alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,post-grunge,rap metal,rap rock,rock"
Gang of Four,3AmWjMXXtBJOmNGpUFSOAl,53.0,123361.0,"alternative rock,art punk,art rock,dance rock,dance-punk,experimental,funk rock,new wave,post-punk,punk,uk post-punk"
The Pogues,2wzMOQwNT6ZvVB4amvhFAH,60.0,314719.0,"celtic,celtic punk,celtic rock,folk punk,irish folk,punk"
Ike and Tina Turner,1ZikppG9dPedbIgMfnfx8k,60.0,152922.0,"brill building pop,classic soul,motown,soul,southern soul"
Fats Domino,09C0xjtosNAIXP36wTnWxd,60.0,293931.0,"adult standards,brill building pop,louisiana blues,lounge,new orleans blues,piano blues,rhythm and blues,rock-and-roll,rockabilly,soul"
Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,67.0,304804.0,"bassline,grime,house,instrumental grime,pop rap"
The Ronettes,7CyeXFnOrfC1N6z4naIpgo,61.0,139012.0,"brill building pop,classic girl group,motown,rock-and-roll,soul"
Todd Rundgren,0Lpr5wXzWLtDWm1SjNbpPb,60.0,180597.0,"album rock,art rock,classic rock,country rock,dance rock,folk,folk rock,mellow gold,philly soul,power pop,rock,roots rock,soft rock,symphonic rock,zolo"
Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,68.0,1052642.0,"alternative rock,dance-punk,indie pop,indie rock,modern rock,rock,washington indie"
Traffic,1CD77o9fbdyQFrHnUPUEsF,56.0,321976.0,"album rock,art rock,blues rock,british blues,classic rock,country rock,electric blues,folk,folk rock,hard rock,mellow gold,progressive rock,psychedelic rock,rock,roots rock,soft rock,symphonic rock"
Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,73.0,1502784.0,"conscious hip hop,dance pop,hip pop,neo soul,new jersey rap,pop,r&b,urban contemporary"
Fatboy Slim,4Y7tXHSEejGu1vQ9bwDdXW,69.0,763114.0,"big beat,disco house"
Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,68.0,2014906.0,"album rock,blues rock,classic rock,glam metal,glam rock,hard rock,metal,protopunk,rock"
Sleater-Kinney,4wLIbcoqmqI4WZHDiBxeCB,51.0,163622.0,"alternative pop,alternative rock,anti-folk,art pop,indie pop,indie punk,indie rock,lilith,lo-fi,olympia wa indie,riot grrrl"
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,75.0,1139475.0,"classic country pop,country,country rock,nashville sound,outlaw country,singer-songwriter,texas country"
Thin Lizzy,6biWAmrHyiMkX49LkycGqQ,68.0,724844.0,"album rock,blues rock,classic rock,hard rock,irish rock,metal,rock"
John Cale,5MWBg16f5UYiaSlyVhzlIW,54.0,110585.0,"alternative rock,anti-folk,art pop,art rock,country rock,dance rock,experimental,experimental rock,folk,folk rock,melancholia,post-punk,psychedelic rock,pub rock,roots rock,singer-songwriter,slow core,traditional folk"
Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,78.0,3498047.0,"album rock,blues rock,classic rock,electric blues,mellow gold,rock,roots rock,soft rock"
Isaac Hayes,3IKV7o6WPphDB7cCWXaG3E,59.0,390727.0,"classic soul,disco,funk,jazz funk,memphis soul,motown,quiet storm,soul,southern soul"
DJ Shadow,5CE2IfdYZEQGIDsfiRm8SI,66.0,394591.0,"big beat,downtempo,electronica,hip hop,trip hop,turntablism"
Little Feat,0ZIwOAzDuGPspzK7yiTc4S,60.0,241852.0,"blues rock,classic rock,country rock,electric blues,folk,folk rock,heartland rock,jam band,mellow gold,rock,roots rock,soft rock,southern rock,swamp rock"
X,15UsOTVnJzReFVN1VCnxy4,93.0,20049209.0,"emo rap,miami hip hop"
Interpol,3WaJSfKnzc65VDgmj2zU8B,69.0,1083444.0,"alternative dance,alternative rock,dance-punk,indie pop,indie rock,modern rock,new rave,rock"
B.B. King,5xLSa7l4IV1gsQfhAMvl0U,67.0,1835965.0,"blues,blues rock,classic rock,electric blues,jazz blues,soul blues,traditional blues"
Genesis,3CkvROUTQ6nRi9yQOcsB50,72.0,1907718.0,"album rock,art rock,classic rock,mellow gold,progressive rock,rock,soft rock,symphonic rock"
Jeff Buckley,3nnQpaTvKb5jCQabZefACI,66.0,651961.0,"alternative rock,melancholia,permanent wave,rock,singer-songwriter"
Mott the Hoople,6ysQi6NI88X627t2srsWz6,53.0,122966.0,"album rock,art rock,blues rock,classic rock,folk rock,glam rock,hard rock,power pop,protopunk,psychedelic rock,pub rock,rock,roots rock"
Yes,7AC976RDJzL2asmZuz7qil,66.0,1103905.0,"album rock,art rock,classic rock,hard rock,jazz fusion,progressive rock,rock,symphonic rock"
Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,67.0,788269.0,"album rock,art rock,beatlesque,classic rock,dance rock,glam metal,glam rock,hard rock,heartland rock,mellow gold,new wave pop,pop rock,power pop,rock,roots rock,soft rock"
The B-52's,3gdbcIdNypBsYNu3iiCjtN,64.0,541439.0,"art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,post-punk,rock,zolo"
Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,57.0,316399.0,"alternative pop,alternative rock,grunge,indie rock,lo-fi,modern rock,noise pop,noise rock,permanent wave,post-hardcore,post-punk,power pop,punk,rock"
The O'Jays,38h03gA85YYPeDPd9ER9rT,63.0,647175.0,"classic soul,disco,funk,motown,philly soul,post-disco,quiet storm,soul,southern soul,urban contemporary"
TV on the Radio,3HJIB8sYPyxrFGuwvKXSLR,61.0,436841.0,"alternative dance,alternative rock,brooklyn indie,dance-punk,indie pop,indie rock,indietronica,modern rock,new rave,rock"
Billie Holiday,1YzCsTRb22dQkh9lghPIrp,68.0,1206458.0,"adult standards,jazz blues,lounge,soul,torch song,vocal jazz"
Fugees,2WKdxPFRD7IqZvlIAvhMgY,70.0,761774.0,"east coast hip hop,gangster rap,hip hop,new jersey rap,rap"
Sigur Ros,6UUrUCIZtQeOf8tC0WuzRy,62.0,938618.0,"bow pop,compositional ambient,dream pop,ethereal wave,icelandic pop,icelandic rock,melancholia,nordic post-rock,post-rock"
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,69.0,902013.0,"art pop,dance pop,escape room,new rave"
The Jackson 5,2iE18Oxc8YSumAU232n4rW,72.0,959851.0,motown
Martha and The Vandellas,1Pe5hlKMCTULjosqZ6KanP,63.0,259375.0,"brill building pop,classic girl group,classic soul,funk,motown,quiet storm,soul"
James Taylor,0vn7UBvSQECKJm2817Yf1P,74.0,1283682.0,"classic rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter,soft rock"
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,72.0,1692971.0,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap"
Air,4xXCRXOfQKQ2gjWxNhNzYW,73.0,1768731.0,"adult standards,mellow gold,soft rock"
Billy Bragg,5yXAFDZNUNyO92l5WTImkO,59.0,109373.0,"alternative rock,anti-folk,folk,folk punk,folk rock,permanent wave,roots rock,singer-songwriter,traditional folk,uk americana"
Jonathan Richman/The Modern Lovers,0NjdXlUziaK1qv3kgZV4Jy,46.0,35696.0,"anti-folk,boston rock"
Patsy Cline,7dNsHhGeGU5MV01r06O8gK,63.0,478592.0,nashville sound
Devo,0UKfenbZb15sqhfPC6zbt3,60.0,305553.0,"alternative rock,art punk,art rock,dance rock,new romantic,new wave,post-punk,punk,synth punk,synthpop,zolo"
Dion,15FyiY3ChN0QRspHIQYq0W,64.0,114544.0,"adult standards,brill building pop,lounge,rock-and-roll,rockabilly"
Robert Wyatt,5iksmHDN2qZQcgFfXqIXtT,45.0,51478.0,"art pop,art rock,british folk,canterbury scene,dance rock,experimental,experimental rock,fourth world,post-punk,psychedelic rock,zolo"
The Crystals,7rewR1TVjhisjI6gauUamf,57.0,68141.0,"adult standards,brill building pop,bubblegum pop,classic girl group,doo-wop,folk rock,motown,rock-and-roll,rockabilly"
The Animals,3ICflSq6ZgYAIrm2CTkfVP,69.0,1447945.0,"album rock,blues rock,british invasion,classic rock,folk rock,protopunk,psychedelic rock,rock"
The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,65.0,284948.0,"adult standards,brill building pop,bubblegum pop,folk rock,mellow gold,motown,rock-and-roll"
Art Blakey,6ykfXAed2KOLOMI3R0TZdz,50.0,112002.0,"bebop,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz drums,jazz fusion,soul jazz"
The Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,72.0,1741425.0,"alternative dance,alternative rock,baroque pop,canadian indie,dance-punk,indie pop,indie rock,modern rock,new rave,permanent wave,quebec indie,rock"
Dizzy Gillespie,5RzjqfPS0Bu4bUMkyNNDpn,55.0,296943.0,"bebop,big band,contemporary post-bop,cool jazz,hard bop,jazz,jazz fusion,jazz trumpet,latin jazz,soul jazz,stride,swing,vocal jazz"
Pere Ubu,3V4FPipSnuYjtHnnAw9cZd,36.0,36959.0,"alternative rock,art punk,art rock,dance rock,dance-punk,experimental,experimental rock,gbvfi,industrial,industrial rock,lo-fi,post-hardcore,post-punk,protopunk,psychedelic rock,punk blues,zolo"
Spiritualized,6DKmuXxXASTF6xaJwcTfjv,54.0,157301.0,"alternative rock,art pop,art rock,britpop,freak folk,noise pop,nu gaze,shoegaze,slow core"
The Kingsmen,2iIn8H3l2NNBNHFpYKWbfo,56.0,24023.0,classic garage rock
Kiss,07XSN3sPlIlB2L2XNcTwJw,75.0,4677696.0,"album rock,classic rock,glam rock,hard rock,metal,rock"
Ian Dury and The Blockheads,7r993rArgKraCkh8w4Wszl,5.0,31552.0,
Eric Dolphy,6rxxu32JCGDpKKMPHxnSJp,36.0,54531.0,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,free improvisation,free jazz,hard bop,jazz,jazz fusion,soul jazz"
Snoop Doggy Dogg,7hJcb9fa4alzcOq3EaNPoG,87.0,5868563.0,"g funk,gangster rap,hip hop,rap,west coast rap"
Louis Armstrong,19eLuQmk9aCobbVDHc6eek,74.0,2005671.0,"adult standards,dixieland,jazz trumpet,new orleans jazz,swing,vocal jazz"
Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,73.0,2668944.0,"album rock,hard rock,nwobhm,rock"
The Fall,5fuQrhMRYMtoO9uOlFad4P,49.0,106265.0,"post-hardcore,progressive post-hardcore,screamo,swancore"
Violent Femmes,0rpMdBzQXf7aYRnu5fDBJy,61.0,414119.0,"acoustic punk,alternative rock,dance rock,punk,rock"
Hole,5SHQUMAmEK5KmuSb0aDvsn,61.0,516449.0,"alternative rock,grunge,lilith,pop rock,post-grunge,rock"
The Breeders,1xgFexIwrf2QjbU0buCNnp,56.0,246121.0,"alternative pop,alternative rock,boston rock,dance rock,dayton indie,indie rock,lilith,lo-fi,post-punk,rock"
Loretta Lynn,1FE0rls8gfQT3laAeRYNgl,59.0,383941.0,"country,country rock,nashville sound,traditional folk"
Supergrass,0sHeX8oQ6o7xic3wMf4NBU,63.0,353204.0,"alternative rock,britpop,modern rock,oxford indie,pop rock,rock"
Moby,3OsRAKCvk37zwYcnzRf5XF,74.0,1180723.0,"downtempo,electronica"
